course_id,course_title,course_description,course_link,category,rating,instructor,image,is_paid,content_info,lang_s,tracking_id,predictive_score,relevancy_score,instructional_level_simple,last_update_date
1561606,Working Remotely: How To Succeed In The New Workplace,A how-to guide for remote workers - and those who work with them,https://www.udemy.com/course/working-remotely,Personal Development,4.590097904,Clare Lynch,https://img-c.udemycdn.com/course/100x100/1561606_2818.jpg,FALSE,39 lectures,en-GB,Xl2-IVKjRmGpf67z3K8gKQ,,,ALL_LEVELS,2024-12-06T00:00:00.000
4315528,Communicating with Empathy,Understanding and applying empathy personally and professionally.,https://www.udemy.com/course/communicating_with_empathy,Personal Development,4.608027935,Elizabeth Pierce,https://img-c.udemycdn.com/course/100x100/4315528_a2aa_2.jpg,FALSE,"23 lectures, 10 practice tests",en-US,h6pmewvTSdmpf1an20hB8Q,,,ALL_LEVELS,2025-07-10T00:00:00.000
1918258,Anxiety and Stress - Best Practices for Reducing Stress,Master Anxiety and Stress - a practical approach to achieving joy & control,https://www.udemy.com/course/anxiety-and-stress,Personal Development,4.583850861,Chris Croft,https://img-c.udemycdn.com/course/100x100/1918258_3ed7.jpg,FALSE,34 lectures,en-US,ITeeRxq3S8ipa1KWxBfLiw,,,ALL_LEVELS,2025-05-20T00:00:00.000
1119356,"Emotional Intelligence: Master Anxiety, Fear, & Emotions","Emotional Intelligence: Techniques for Recognizing, Overcoming; Coping with Negative Emotions like Anxiety & Fear",https://www.udemy.com/course/master-your-emotions-uncertainty-stress-anxiety-and-fear,Personal Development,4.522309303,"Joeel & Natalie of Transformation Services, Transformation Services",https://img-c.udemycdn.com/course/100x100/1119356_9abd_2.jpg,TRUE,50 lectures,en-US,6q_yG-_CTZqyHQ3_LWRZRQ,,,ALL_LEVELS,7/4/2025
816354,Tactics for Tackling Difficult People in Life and Work,Recognise and use four key skills of self-empowerment when faced with difficult behaviour,https://www.udemy.com/course/tackling-difficult-people-with-barry-winbolt-msc,Personal Development,4.44974184,"Barry Winbolt, Skill Boosters",https://img-c.udemycdn.com/course/100x100/816354_ac35_2.jpg,TRUE,11 lectures,en-GB,OmosrIajTsaUblZI-1RWgw,,,ALL_LEVELS,9/26/2022
792270,Assertiveness Basics: The 50-minute Communication Guide,Communication Skills. Confidence. Body Language. Stress Management. Social Dynamics. Personal Development.,https://www.udemy.com/course/assertiveness-basics-the-30-minute-communication-guide,Personal Development,4.431782722,"Dr. Roy Naraine, Adam Naraine, Jimmy Naraine • Official Udemy Partner",https://img-c.udemycdn.com/course/100x100/792270_7d86_2.jpg,TRUE,31 lectures,en-US,D4LNp65zRt-TNuJkuJLNag,,,ALL_LEVELS,3/30/2023
172336,How to Develop Emotional Resilience to Manage Stress,"Growing Resilience, Mental Toughness and Wellbeing | Thriving Though Adversity | Navigating Challenges | Managing Stress",https://www.udemy.com/course/emotional-resilience,Personal Development,4.584752083,Robin Hills,https://img-c.udemycdn.com/course/100x100/172336_6e85_6.jpg,TRUE,87 lectures,en-GB,XUXspEW_SSCLAZTK0z1vqg,,,INTERMEDIATE,6/6/2025
791690,The Psychology of Happiness,The Science of Positive Psychology - Principles of Well-Being and Life Satisfaction,https://www.udemy.com/course/happier-positive-psychology-happiness,Personal Development,4.622069359,Andrew Luttrell,https://img-c.udemycdn.com/course/100x100/791690_95af_2.jpg,TRUE,36 lectures,en-US,Agxxs4BIT7W1ZqzbcnKXgA,,,ALL_LEVELS,
1266526,Master your Decision Making and Critical Thinking Skills !,"Research Based Decision-Making, Critical Thinking, and Problem Solving Strategies, for Leaders, Managers, and everyone !",https://www.udemy.com/course/leadership-science-for-decision-making,Personal Development,4.526790619,"Sivakami S ; MBA ; Leadership Science, Psychology",https://img-c.udemycdn.com/course/100x100/1266526_1351_20.jpg,TRUE,"70 lectures, 3 practice tests",en-US,JjBpwl-LSMuTsCsX0dPNGQ,,,ALL_LEVELS,5/19/2025
373312,21 Day Crash Course in Emotional Intelligence,"Increase your E.Q. and transform your relationships with psychologist and author, Dr. Patricia Thompson.",https://www.udemy.com/course/eq-crash-course,Personal Development,4.556967735,Dr. Patricia Thompson,https://img-c.udemycdn.com/course/100x100/373312_422c_5.jpg,TRUE,28 lectures,en-US,dB6Z3o-UQRi3KnIa0mx2Ug,,,BEGINNER,12/11/2022
836842,Neuroplasticity: How To Rewire Your Brain,"How to develop mental flexibility, change habits, stop procrastination and alter memories based on neuroscience research",https://www.udemy.com/course/neuroplasticity,Personal Development,4.696674347,Gregory Caremans - Brain Academy,https://img-c.udemycdn.com/course/100x100/836842_38ab_5.jpg,TRUE,36 lectures,en-US,lcPMWcV2RTquEIE9ck09bA,,,ALL_LEVELS,11/29/2022
1458490,Work From Home: Where to Start and How to Succeed,"How to get started, organized, increase efficiency, and maximize productivity while working in your home environment.",https://www.udemy.com/course/working-effectively-from-home,Personal Development,4.512201309,Reneice Charles,https://img-c.udemycdn.com/course/100x100/1458490_7d52_2.jpg,TRUE,27 lectures,en-US,oibygCRjRCe_8noAu0ebCg,,,BEGINNER,3/12/2020
120600,Radiate Confidence: How to Create a 1000 Watt Presence,"Helping you unlock your inner light, or presence, so you can easily, effortlessly connect with everyone you meet.",https://www.udemy.com/course/1000-watt-presence,Personal Development,4.653744221,Alexa Fischer,https://img-c.udemycdn.com/course/100x100/120600_4077_7.jpg,TRUE,51 lectures,en-US,to7NzzOGS6uaM8lfzDXdgg,,,ALL_LEVELS,7/12/2020
802818,Business Etiquette 101: Social Skills for Success,"Master Social Skills in Business & Be More Professional! Improve Confidence, Outfit, Conversation & Networking Skill",https://www.udemy.com/course/business-etiquette-101-social-skills-for-success,Personal Development,4.536413193,Kara Ronin,https://img-c.udemycdn.com/course/100x100/802818_78d3_5.jpg,TRUE,29 lectures,en-GB,RJNMSzPBStmZWmPR53gg0A,,,ALL_LEVELS,1/3/2022
2355474,Smart Tips: Time Management & Productivity,Master time management and equip yourself with productivity tools and strategies: 67 micro lessons,https://www.udemy.com/course/productivity-smart-tips,Personal Development,4.566600323,Chris Croft,https://img-c.udemycdn.com/course/100x100/2355474_d828_6.jpg,TRUE,68 lectures,en-GB,7UKYADmRRNqGUoW9PUKjUQ,,,ALL_LEVELS,5/20/2025
563556,Personal Branding: Strengthen Your Professional Reputation,"Stand out to hiring managers, land your next promotion, and reach more clients",https://www.udemy.com/course/personal-branding-intro,Personal Development,4.490757465,Joseph Liu,https://img-c.udemycdn.com/course/100x100/563556_9676_5.jpg,TRUE,24 lectures,en-US,dJTnw1mGQVeFCt7bjSGVcA,,,BEGINNER,10/26/2023
479988,Boost Your Career Success by Developing Your Soft Skills,Assess your personal development skill gaps with the Success@Work Model. Create your action plan to boost career success,https://www.udemy.com/course/personal-development-for-success,Personal Development,4.402676105,Denise Fletcher,https://img-c.udemycdn.com/course/100x100/479988_207d_7.jpg,TRUE,16 lectures,en-US,mT9Kiir_StWYzZ0BNJgSLA,,,ALL_LEVELS,8/14/2019
1141368,Diploma in Mindfulness Practice (Certification Program),"Learn the discipline of mindfulness to deepen your self-knowledge, awareness + gain valuable wisdom for navigating life.",https://www.udemy.com/course/mindfulness-training-course-online-mindfulness-practitioner,Personal Development,4.701843262,"Kain Ramsay, Academy of Applied Psychology",https://img-c.udemycdn.com/course/100x100/1141368_f2e7_16.jpg,TRUE,127 lectures,en-GB,6CEls463SAGPYYljhZbAvQ,,,ALL_LEVELS,6/4/2025
361272,The Science of Leadership,"Leadership, management techniques and communication skills based on research from neuroscience to social psychology",https://www.udemy.com/course/neuromanagement,Personal Development,4.506749153,Gregory Caremans - Brain Academy,https://img-c.udemycdn.com/course/100x100/361272_a767_15.jpg,TRUE,"35 lectures, 10 practice tests",en-US,YArmqY0kQfivvgw5i58TFA,,,ALL_LEVELS,11/29/2022
5347256,Prompt Engineering for Beginners - Learn ChatGPT Prompting,Prompt Engineering Made Simple with Prompt Frameworks for ChatGPT Learn Prompt Engineering / Prompting for Generative AI,https://www.udemy.com/course/chatgpt-promptengineering,Personal Development,4.296833515,"Rapid Reskill by Mike Wheeler, Rapid Reskill, Ezekiel Wheeler, Evan Wheeler",https://img-c.udemycdn.com/course/100x100/5347256_5b94.jpg,TRUE,16 lectures,en-US,ZulvAaYEQiO17BMbkUyYGA,,,ALL_LEVELS,2024-12-05T00:00:00.000
672754,Conscious Business: Building Positive Relationships,"Chapter 1: Create fulfilling relationships, communicate with authenticity, effectively deal with any conflict situation.",https://www.udemy.com/course/module-2-creating-fulfilling-relationships-great-teams,Personal Development,4.545024395,Conscious Business Institute - Peter Matthies,https://img-c.udemycdn.com/course/100x100/672754_d914_8.jpg,TRUE,18 lectures,en-US,oBufmlEUSl-oklmPsXAwZw,,,ALL_LEVELS,2024-06-03T00:00:00.000
1379522,Difficult Conversations: Master Difficult Conversations,"Difficult Conversations: Master Difficult Conversations, Communication Styles, Power Of Silence, How To be Persuasive",https://www.udemy.com/course/difficult-conversations-master-difficult-conversations,Personal Development,4.418699741,"Life Progression Project, Dr. Lorraine Wiseman, PhD",https://img-c.udemycdn.com/course/100x100/1379522_70ec.jpg,TRUE,36 lectures,en-US,PHSZ5w17TZ-6rtkjeOd0Nw,,,ALL_LEVELS,2025-07-18T00:00:00.000
19645,Pitch Yourself! Learn to Ignite Curiosity + Inspire Action.,"Learn to speak about your work with clarity, ease and authenticity. Never fear the question, \What do you do?\"" again!""",https://www.udemy.com/course/market-your-message-ignite-curiosity-inspire-action,Personal Development,4.625862598,Alexa Fischer,https://img-c.udemycdn.com/course/100x100/19645_ef6a_12.jpg,TRUE,43 lectures,en-US,D_icFx9fQJOPk6VwCiQmXg,,,ALL_LEVELS,2020-05-16T00:00:00.000
277654,Master your brain: Neuroscience for personal development,"Discover how this approach can help with stress, self confidence, motivation, change, communication, relations, ...",https://www.udemy.com/course/my-brain-and-i,Personal Development,4.604598522,Gregory Caremans - Brain Academy,https://img-c.udemycdn.com/course/100x100/277654_7a46_8.jpg,TRUE,80 lectures,en-US,Akvdhv9TSVmXNHA-3Y7rlg,,,ALL_LEVELS,2022-11-29T00:00:00.000
3826536,Mindful Resilience for Work-Life Thriving,"Reduce stress, increase well-being and enjoy sustainable success.",https://www.udemy.com/course/mindful-resilience-work-life-thriving,Personal Development,4.512894154,Judith Young Comer,https://img-c.udemycdn.com/course/100x100/3826536_c447_3.jpg,TRUE,16 lectures,en-US,YFTQsM8KTEebk1dwHiRUyA,,,ALL_LEVELS,2021-03-23T00:00:00.000
1466514,Confidence Blueprint: Develop Confidence & a Growth Mindset,"Unstoppable self confidence & self esteem! Stop holding yourself back, overcome self-doubt, & fulfill your potential.",https://www.udemy.com/course/develop-true-confidence-and-a-growth-mindset,Personal Development,4.529793739,"Joeel & Natalie of Transformation Services, Transformation Services",https://img-c.udemycdn.com/course/100x100/1466514_2a12_2.jpg,TRUE,49 lectures,en-US,4mDmCrA4QC-eWesA-HYoYA,,,ALL_LEVELS,2025-07-04T00:00:00.000
571876,10X SUPERHUMAN Learning: Speed Reading & Memory Booster,"Learn Anything Fast: ADVANCED Speed Reading - 800 WPM, up to 4h of LASER-LIKE Focus, SOLID Memory, FAST Note-Taking",https://www.udemy.com/course/learn-speed-reading-memory-techniques,Personal Development,4.685171604,Silviu Marisk - Effective Learning Lab,https://img-c.udemycdn.com/course/100x100/571876_9f9e_4.jpg,TRUE,229 lectures,en-US,qeIp4SjpSxSwWhQ0bnI73w,,,ALL_LEVELS,2025-04-03T00:00:00.000
1217180,Heartfulness Meditation- Evolution of Consciousness w/ Daaji,"Guided heartfulness meditation for beginners |Learn to meditate for happiness, improved well being and reducing stress",https://www.udemy.com/course/the-evolution-of-consciousness-heartfulness-meditation,Personal Development,4.585801601,"Kamlesh D. Patel, Heartfulness.org HFN",https://img-c.udemycdn.com/course/100x100/1217180_e6e2_18.jpg,TRUE,21 lectures,en-US,BURJr53mROemzGPR1omaWA,,,ALL_LEVELS,2023-06-15T00:00:00.000
1379800,How to Build your Professional Network,"Learn how to build your professional network, raise your profile, and get noticed!",https://www.udemy.com/course/how-to-build-your-professional-network,Personal Development,4.505955219,PracticalGrowth,https://img-c.udemycdn.com/course/100x100/1379800_da0f_2.jpg,TRUE,19 lectures,en-US,EuFn5TxRSiijSySd1EpjRw,,,BEGINNER,2025-08-01T00:00:00.000
382966,Neuroscience for parents: How to raise amazing kids,"Parenting to help your children develop a healthy brain, self esteem and trust. nurture their talents and bond with them",https://www.udemy.com/course/neuroscience-and-parenting,Personal Development,4.798484802,Gregory Caremans - Brain Academy,https://img-c.udemycdn.com/course/100x100/382966_c5db_7.jpg,TRUE,39 lectures,en-US,xIpq3yEnThmr_Q5w4Vvt-w,,,ALL_LEVELS,2022-11-29T00:00:00.000
1364336,Negotiation Fundamentals: How To Negotiate Effectively,"Learn The Techniques, Strategies & Styles To Become A Better Negotiator. Negotiation Fundamentals: Get Better Deals",https://www.udemy.com/course/negotiation-fundamentals,Personal Development,4.536914825,"Life Progression Project, Alex Kouramanis",https://img-c.udemycdn.com/course/100x100/1364336_6a4e_3.jpg,TRUE,37 lectures,en-US,-5d691HWQ1-I1HyVsLR_9A,,,ALL_LEVELS,2025-07-20T00:00:00.000
720732,How to Build Self-Discipline,Resist Temptations and Reach Your Long-Term Goals,https://www.udemy.com/course/how-to-build-self-discipline,Personal Development,4.429447651,Martin Meadows,https://img-c.udemycdn.com/course/100x100/720732_2948_2.jpg,TRUE,20 lectures,en-US,#NAME?,,,ALL_LEVELS,2016-12-22T00:00:00.000
1782908,Communication Skills Machine: Master Persuasion & Influence,"Learn the Communication Skills to Master the Secrets of Persuasion, Influence, & Assertiveness for Business & Life.",https://www.udemy.com/course/communicationskillsmachine,Personal Development,4.216327667,Patrick Dang,https://img-c.udemycdn.com/course/100x100/1782908_dca3_3.jpg,TRUE,20 lectures,en-US,If4Cr6IGTRquz2ktnYwerA,,,ALL_LEVELS,2021-08-25T00:00:00.000
1401738,CONFIDENCE and SELF ESTEEM: Develop Confident Body Language,Learn how to feel and look more CONFIDENT & COMFORTABLE with proven body language tools. TOP-Rated body language course,https://www.udemy.com/course/confident-body-language-master-non-verbal-communication,Personal Development,4.365017891,"Jimmy Naraine • Official Udemy Partner, Jimmy Naraine Support",https://img-c.udemycdn.com/course/100x100/1401738_eca6_3.jpg,TRUE,41 lectures,en-US,3PsRssd1TrK8-zef7BJ9OQ,,,ALL_LEVELS,2023-12-17T00:00:00.000
787618,Leadership: Leading When You Are Not In Charge!,Leadership is critical for managers but anyone can lead at anytime. Learn key leadership skills and enhance your career!,https://www.udemy.com/course/leadership-leading-not-in-charge,Personal Development,4.549389362,"Steve Ballinger, MBA",https://img-c.udemycdn.com/course/100x100/787618_094c_3.jpg,TRUE,45 lectures,en-US,6wNJ8jB1TJ-lj2RwCHgSEQ,,,ALL_LEVELS,2025-05-21T00:00:00.000
610740,Life Purpose Life Coach Certification (Accredited),Become a Certified Life Purpose Coach! Learn powerful tools & strategies to help clients find their purpose & passion.,https://www.udemy.com/course/life-purpose-coach-certification,Personal Development,4.636217594,"Joeel & Natalie of Transformation Services, Transformation Services",https://img-c.udemycdn.com/course/100x100/610740_37ef_5.jpg,TRUE,62 lectures,en-US,MxGt9b24RZOQs6JBxn_wxw,,,ALL_LEVELS,2025-07-03T00:00:00.000
673574,Conscious Business: Building Collaborative & Engaged Teams,"Chapter 2: Create engagement & accountability, build collaborative teams, get 4 steps to make every relationship work.",https://www.udemy.com/course/module-2-chapter-2-fulfilling-relationships-great-teams,Personal Development,4.501609325,Conscious Business Institute - Peter Matthies,https://img-c.udemycdn.com/course/100x100/673574_c1a1_8.jpg,TRUE,18 lectures,en-US,xBXRYpFvSLOV7Ts5LHvblw,,,ALL_LEVELS,2024-07-19T00:00:00.000
756618,Emotional Intelligence: How To Influence People & Businesses,"5 Ways To Get People to Know, Like & Trust You",https://www.udemy.com/course/emotionalintelligence,Personal Development,4.565696716,Serah Lister,https://img-c.udemycdn.com/course/100x100/756618_d390_6.jpg,TRUE,50 lectures,en-GB,M7Du2NqBSqyfQme1CZUUYQ,,,ALL_LEVELS,2017-11-26T00:00:00.000
1576710,2025 Complete Public Speaking Masterclass For Every Occasion,"TJ Walker's Incredibly Thorough and Comprehensive Public Speaking Course for Every Situation, Audience and Skill Level",https://www.udemy.com/course/the-complete-public-speaking-masterclass-for-every-occasion,Personal Development,4.472828865,TJ Walker,https://img-c.udemycdn.com/course/100x100/1576710_292f_5.jpg,TRUE,"712 lectures, 250 practice tests",en-US,PvkaCuenRk2K8S5-onxdnA,,,ALL_LEVELS,2025-04-29T00:00:00.000
1116388,How to Build Confidence in Your Abilities,Overcome Your Limiting Beliefs and Achieve Your Goals,https://www.udemy.com/course/how-to-build-confidence-in-your-abilities,Personal Development,4.111773014,Martin Meadows,https://img-c.udemycdn.com/course/100x100/1116388_6fcb.jpg,TRUE,15 lectures,en-US,FfJMWK_gT4a32whgwyrQ8g,,,ALL_LEVELS,2017-02-22T00:00:00.000
266590,Career Hacking: The Ultimate Job Search Course (Now w/ AI!),"Boost your resume, LinkedIn, cover letter, interviewing & networking skills. Now with AI prompts for ChatGPT & Claude!",https://www.udemy.com/course/golden-gate-bridge,Personal Development,4.568335056,"Davis Jones, Eazl.ai Courseware, Ludell Jones",https://img-c.udemycdn.com/course/100x100/266590_f175_22.jpg,TRUE,130 lectures,en-US,B9JCM5cVRNOhbSRiVPlRpw,,,ALL_LEVELS,2025-04-30T00:00:00.000
1123940,Think Like a Leader with Brian Tracy,Change your day to day habits to become a powerful motivator and achieve leadership success,https://www.udemy.com/course/think-like-a-leader-with-brian-tracy,Personal Development,4.584377766,Brian Tracy,https://img-c.udemycdn.com/course/100x100/1123940_a854_3.jpg,TRUE,62 lectures,en-US,ANirey2xRbWyNlNqzdCkWg,,,BEGINNER,2018-01-26T00:00:00.000
1309904,Influencing Others Positively at Work and in Life,Learn important influence skills that are effective and helps change people positvely,https://www.udemy.com/course/influence-skills,Personal Development,4.55274868,Vertex Learning,https://img-c.udemycdn.com/course/100x100/1309904_4d73.jpg,TRUE,21 lectures,en-US,o2Ifkp93Q-aFT5iJGOSiwA,,,ALL_LEVELS,2025-04-02T00:00:00.000
4390074,Tech 101: Introduction to Working in Tech,Develop a Tech Mindset to drive innovation in your work and become more tech-enabled,https://www.udemy.com/course/tech-101-introduction-to-working-in-tech,Personal Development,4.510973454,Esosa Ighodaro,https://img-c.udemycdn.com/course/100x100/4390074_a1ba_4.jpg,TRUE,17 lectures,en-US,axX-N51zREuJVAxYfBx1yg,,,BEGINNER,2021-11-09T00:00:00.000
378718,Facilitation Skills: The Core Skill of Great Team Leaders,A guide to the skills of leading teams whether remote virtual teams or in person,https://www.udemy.com/course/team-leadership-facilitation-and-communication-essentials,Personal Development,4.556773186,"Lawrence M. Miller, Leadership Excellence, LLC",https://img-c.udemycdn.com/course/100x100/378718_9fa4_7.jpg,TRUE,33 lectures,en-US,l1iGUUowTOascVFu_njpGg,,,BEGINNER,2023-07-21T00:00:00.000
2240978,Disciplined Dreaming: Lead Breakthrough Creativity at Work,Use Josh Linkner's Disciplined Dreaming system to learn how to use creativity & innovation to drive results,https://www.udemy.com/course/disciplined-dreaming-lead-breakthrough-creativity-at-work,Personal Development,4.576514244,Josh Linkner,https://img-c.udemycdn.com/course/100x100/2240978_f388.jpg,TRUE,32 lectures,en-US,8IbKUCiETvSrxWIGi2LnOg,,,BEGINNER,2019-04-01T00:00:00.000
727262,Time Management & Productivity Best Practices: Get More Done,"Time Management PRACTICAL TIPS you can use immediately to be more productive, manage your time, and reach your big goals",https://www.udemy.com/course/time-management-productivity-best-practices,Personal Development,4.514741421,"Steve Ballinger, MBA",https://img-c.udemycdn.com/course/100x100/727262_9525_3.jpg,TRUE,26 lectures,en-US,2JSDQiJERwmD2W7bPIIXQQ,,,ALL_LEVELS,2025-01-02T00:00:00.000
1546424,Soft Skills: The 11 Essential Career Soft Skills,The Complete Lunchtime Soft Skills Course,https://www.udemy.com/course/soft-skills-the-11-essential-career-soft-skills,Personal Development,4.391801834,TJ Walker,https://img-c.udemycdn.com/course/100x100/1546424_a24e_3.jpg,TRUE,746 lectures,en-US,d173jl_CSw6n15SJjRjBrA,,,ALL_LEVELS,2025-06-09T00:00:00.000
3805684,Positive Self Talk - Affirmations & Mindset,"Reprogram your mind for positivity, success and growth",https://www.udemy.com/course/positive-self-talk,Personal Development,4.588587284,Chris Croft,https://img-c.udemycdn.com/course/100x100/3805684_6326.jpg,TRUE,27 lectures,en-GB,nMx7cDrfRpKM01r98MXQBg,,,ALL_LEVELS,2025-05-02T00:00:00.000
2219216,"Creativity, problem solving and generating alternatives","Master the skills and tools that will allow you to drive innovation, create alternatives and generate solutions",https://www.udemy.com/course/creativity-problem-solving-and-generating-alternatives,Personal Development,4.552748203,Mihai Alexandru Gafar,https://img-c.udemycdn.com/course/100x100/2219216_fbdc.jpg,TRUE,16 lectures,en-US,pHtFebsqT5qLBuORSxEn7w,,,ALL_LEVELS,2020-04-04T00:00:00.000
1136898,Leadership Principles: Transformational Leadership & Culture,The Nine Principles of Transformational Leadership That Build Brand Value & Winning Teams and Culture,https://www.udemy.com/course/leadership-the-transforming-power-of-principles,Personal Development,4.565132618,"Lawrence M. Miller, Leadership Excellence, LLC",https://img-c.udemycdn.com/course/100x100/1136898_2fc3_3.jpg,TRUE,27 lectures,en-US,bCgbS69TRyG6CkSJaK2ciA,,,ALL_LEVELS,2023-07-27T00:00:00.000
3976146,"Ultimate PMP renewal, get all 60 PDUs approved by PMI",Renew Your PMP Certification The Easy Way. Get The 60 PMP PDUs You Need To Satisfy PMI Requirements,https://www.udemy.com/course/complete-pmp-renewal-get-all-60-pdus,Personal Development,4.634853363,"Madhu Nair PMP® 31,000+ students",https://img-c.udemycdn.com/course/100x100/3976146_beae_17.jpg,TRUE,55 lectures,en-US,CExXw1O9Rhuc-WpHQ5RJzA,,,ALL_LEVELS,2025-07-22T00:00:00.000
684420,Primal Learning - Join the Top 1% Fastest Learners,Hack the flow state. Multiply your productivity. Ace your exams. Optimize your lifestyle. Double your reading speed.,https://www.udemy.com/course/primal-learning,Personal Development,4.471647739,"Mathias G, Vegard Gjerde",https://img-c.udemycdn.com/course/100x100/684420_0481_6.jpg,TRUE,109 lectures,en-US,7_Zioqt4T2CqzOoSG7SLww,,,ALL_LEVELS,2018-01-28T00:00:00.000
2456222,Become a Master at Conflict Management at Home or Work,Conflict Resolution | Emotional Intelligence | Difficult Conversations | Negotiating | Active Listening | Influencing,https://www.udemy.com/course/become-a-master-at-resolving-conflict-at-home-or-work,Personal Development,4.5747962,"Roger Kay Allen, Ph.D.",https://img-c.udemycdn.com/course/100x100/2456222_71cb_2.jpg,TRUE,54 lectures,en-US,tW7eD4UyRF6wLZAQUqhD6Q,,,ALL_LEVELS,2025-07-03T00:00:00.000
372570,Time Management Secrets For Busy People,"Learn How to Stop Procrastinating, Start Prioritizing & Learn Strategies to Reach Your Goals & Stay Motivated.",https://www.udemy.com/course/time-management-strategies,Personal Development,4.514886379,Joel Widmer,https://img-c.udemycdn.com/course/100x100/372570_2848_5.jpg,TRUE,18 lectures,en-US,ASZJJ4XaSsyPPktAceABTQ,,,ALL_LEVELS,2016-04-13T00:00:00.000
2656582,Growth Mindset and Neuroplasticity : A Model for Success !,"A 4-Factor, Research based Model, from Neuroplasticity, Mindset, Grit, 10,000 Hours ; Excellence and Success, for all !",https://www.udemy.com/course/achieve-excellence-with-mindset-grit-and-neuroplasticity,Personal Development,4.646285534,"Sivakami S ; MBA ; Leadership Science, Psychology",https://img-c.udemycdn.com/course/100x100/2656582_8148_15.jpg,TRUE,43 lectures,en-US,OhfjPQ80R2KiqQhOPIBo-g,,,ALL_LEVELS,2024-07-31T00:00:00.000
3859044,Coaching for Growth and Success,"12 Ways to Bring Out the Best in Your Colleagues, Clients, and Team Members",https://www.udemy.com/course/coaching-for-growth,Personal Development,4.535655975,Deborah Grayson Riegel,https://img-c.udemycdn.com/course/100x100/3859044_2ffb_5.jpg,TRUE,15 lectures,en-US,RvDTw5piQ229uIdDTUH-6A,,,ALL_LEVELS,2025-05-19T00:00:00.000
904526,"The Complete Resume, LinkedIn & Get Your Dream Job Course!",By an Award Winning MBA Prof. Who Successfully Changed Careers from Goldman to Consulting to VC to Hedge Funds to Tech.,https://www.udemy.com/course/thecompletejobinterviewresumenetworknewcareerguide,Personal Development,4.2922225,Chris Haroun | 1.5 Million Students | #1 Best Selling Business & Finance Prof.,https://img-c.udemycdn.com/course/100x100/904526_9e71_11.jpg,TRUE,283 lectures,en-US,9is-wVzNTI6dlc5YRMsTRA,,,ALL_LEVELS,2025-05-28T00:00:00.000
648530,Email Ninja - Take Back Control of Your Email Inbox,An online education solution that will transform your email and time management habits--forever!,https://www.udemy.com/course/email-ninja,Personal Development,4.4393816,Spacemakers Australia,https://img-c.udemycdn.com/course/100x100/648530_9089_8.jpg,TRUE,13 lectures,en-US,bPFyCKEETci3J5N_2GgsXQ,,,ALL_LEVELS,2024-02-28T00:00:00.000
4310550,What's Your Leadership Style?,Explore your leadership strengths and maximize your unique style to gain greater influence and fulfillment at work.,https://www.udemy.com/course/whats-your-leadership-style,Personal Development,4.495035172,Dr. Priya Nalkur,https://img-c.udemycdn.com/course/100x100/4310550_9035_2.jpg,TRUE,"30 lectures, 10 practice tests",en-US,nsFR2YBHQk-_0KN8ExBp0Q,,,ALL_LEVELS,2024-11-18T00:00:00.000
1415562,Building Influence at Work,Apply strategies for career success from scientific research in behavioral science,https://www.udemy.com/course/building-influence-at-work,Personal Development,4.536187172,"Andrew Luttrell, Ph.D.",https://img-c.udemycdn.com/course/100x100/1415562_52a9.jpg,TRUE,19 lectures,en-US,HkmvgS3HSZmSjbd1q618gg,,,ALL_LEVELS,2019-05-20T00:00:00.000
1173748,How to Lead & Coach Millennials & Gen Z Employees,Increase your level of Influence & Promotability by tapping into the Optimism and Creativity of your team!,https://www.udemy.com/course/the-millennial-maze,Personal Development,4.545767307,Carla Howard,https://img-c.udemycdn.com/course/100x100/1173748_cc4a_7.jpg,TRUE,9 lectures,en-US,K0YzAQZURdK4kgnWCbNWOg,,,ALL_LEVELS,2021-10-22T00:00:00.000
4246548,The Complete Business Communication Masterclass,Improve your productivity and relationships in the workplace through the hidden secrets of communication!,https://www.udemy.com/course/business-communication-course-irina-ketkin,Personal Development,4.596450329,Irina Ketkin,https://img-c.udemycdn.com/course/100x100/4246548_062e_9.jpg,TRUE,24 lectures,en-US,RcX5XxfkQPaifwqvginMhw,,,BEGINNER,2024-02-29T00:00:00.000
666956,Influence People with Persuasion Psychology,Better Marketing and Personal Success with Behavioral Science and the Psychology of Influence and Persuasion,https://www.udemy.com/course/psychology-influence,Personal Development,4.389415264,"Andrew Luttrell, Ph.D.",https://img-c.udemycdn.com/course/100x100/666956_da0f_2.jpg,TRUE,26 lectures,en-US,Tn5HL7F2QC23mJ767haw4Q,,,ALL_LEVELS,2023-10-02T00:00:00.000
732914,10X SUPERHUMAN Focus: Maximize Your Brain & Focus,The World's Most ADVANCED Focus Training Course: Direct Your Focus and Energy Where They Matter Most to You,https://www.udemy.com/course/learn-focus-techniques,Personal Development,4.800631523,Silviu Marisk - Effective Learning Lab,https://img-c.udemycdn.com/course/100x100/732914_30c2_4.jpg,TRUE,182 lectures,en-US,7UyLx1PbRSqV_bjYuJTN3w,,,ALL_LEVELS,2025-04-03T00:00:00.000
